,county,state,Lon,Lat
0,Snohomish,Washington,-122.0899646,47.9180275
1,Cook,Illinois,-87.756525,41.8197385
2,Orange,California,-117.8704931,33.7500378
3,Maricopa,Arizona,-112.49123,33.34883
4,Los Angeles,California,-118.242766,34.0536909
5,Santa Clara,California,-121.6846349,37.2333253
6,Suffolk,Massachusetts,-70.9788771,42.3544455
7,San Francisco,California,-122.419906,37.7790262
8,Dane,Wisconsin,-89.5015088,43.2505472
9,San Diego,California,-117.1627728,32.7174202
10,Bexar,Texas,-98.5104781,29.4263987
11,Douglas,Nebraska,-96.1415672,41.2954112
12,Humboldt,California,-123.8997734,40.5997415
13,Sacramento,California,-121.493895,38.5810606
14,Solano,California,-121.9163555,38.2218938
15,Spokane,Washington,-117.4235106,47.6571934
16,Salt Lake,Utah,-111.9103124,40.6632297
17,Marin,California,-122.6199638,38.0409144
18,Napa,California,-122.2855293,38.2971367
19,Sonoma,California,-122.8473388,38.5110803
20,Washington,Oregon,-121.6457427,47.8453492
21,King,Washington,-76.9972182,38.8458171
22,Alameda,California,-121.899142,37.6090291
23,Hillsborough,Florida,-82.3488057,27.9184543
24,Manatee,Florida,-82.3801566,27.5213933
25,New York City,New York,-74.0060152,40.7127281
26,Unknown,Rhode Island,-71.3078734,41.4844213
27,Placer,California,-120.7650606,39.1012064
28,San Mateo,California,-122.3330573,37.496904
29,Fulton,Georgia,-84.2961283,34.0580391
30,Norfolk,Massachusetts,-71.3250564,42.1195426
31,Grafton,New Hampshire,-71.946716,43.562979
32,Walla Walla,Washington,-118.3393456,46.0667277
33,Contra Costa,California,-121.9175345,37.9034806
34,Wake,North Carolina,-82.5538262,35.5877538
35,Bergen,New Jersey,-74.0656969,40.7292686
36,Westchester,New York,-73.7907554,41.1763139
37,Fort Bend,Texas,-95.7807348,29.511218
38,Chelan,Washington,-120.0164591,47.8409698
39,Douglas,Colorado,-104.9468945,39.3420437
40,Jefferson,Colorado,-105.2561919,39.5699803
41,Santa Rosa,Florida,-87.0097524,30.6964502
42,Montgomery,Maryland,-77.2075612,39.1406267
43,Middlesex,Massachusetts,-71.09664602558988,42.3582393
44,Clark,Nevada,-115.0907378,36.3467726
45,Washoe,Nevada,-119.6131606,40.5849048
46,Nassau,New York,-73.6101159,42.5159145
47,Williamson,Tennessee,-86.8978708,35.8772991
48,Harris,Texas,-95.3741247,29.8119769
49,Pinal,Arizona,-111.4426212,32.8085851
50,Yolo,California,-121.9059001,38.7184542
51,Denver,Colorado,-104.9848623,39.7392364
52,Eagle,Colorado,-106.7172844,39.6161124
53,El Paso,Colorado,-104.5253456,38.8287435
54,Broward,Florida,-80.4623642,26.1598074
55,Lee,Florida,-81.8823135,26.5999265
56,Polk,Georgia,-85.1567475,33.9981581
57,Honolulu,Hawaii,-157.8556764,21.304547
58,Marion,Indiana,-85.6591442,40.5583739
59,Fayette,Kentucky,-87.6583488,36.658382
60,Ramsey,Minnesota,-93.0949501,45.0165728
61,Camden,New Jersey,-75.1198911,39.9448402
62,Rockland,New York,-74.0357266,41.1519319
63,Chatham,North Carolina,-80.96801880273804,36.416494650000004
64,Tulsa,Oklahoma,-95.9929113,36.1556805
65,Delaware,Pennsylvania,-74.9093368,41.1609285
66,Wayne,Pennsylvania,-75.3878616,40.0440149
67,Charleston,South Carolina,-79.9402728,32.7876012
68,Kershaw,South Carolina,-80.5832479,34.5517286
69,Davis,Utah,-112.1197426,41.0263758
70,Washington,Utah,-113.525776,37.2393471
71,Clark,Washington,-118.6894206,47.9249627
72,Jefferson,Washington,-80.4986795,40.2859036
73,Pierce,Washington,-119.4521747,46.6343532
74,Fresno,California,-119.70886126075588,36.7295295
75,Madera,California,-120.0594685,36.9622745
76,Riverside,California,-117.3961623,33.9533546
77,Santa Cruz,California,-121.9905908,37.050096
78,District of Columbia,District of Columbia,-77.04016998008728,38.889059149999994
79,Charlotte,Florida,-81.9156799,26.9013269
80,Okaloosa,Florida,-86.6037748,30.6765961
81,Volusia,Florida,-81.1310761,29.0533409
82,Cobb,Georgia,-83.9883905,31.9587194
83,Gwinnett,Georgia,-84.0227467,33.9566869
84,Johnson,Kansas,-94.8389141,38.8837933
85,Berkshire,Massachusetts,-73.038778,42.507397
86,St. Louis,Missouri,-90.1998378,38.6264178
87,Rockingham,New Hampshire,-71.1003143,42.9966675
88,Saratoga,New York,-74.12503520754366,41.3149011
89,Jackson,Oregon,-83.2085786,35.3307547
90,Klamath,Oregon,-120.8157924,44.1630023
91,Montgomery,Pennsylvania,-76.8769076,41.1703592
92,Bennington,Vermont,-73.1971692,42.8783183
93,Fairfax,Virginia,-77.3063733,38.8462236
94,Kittitas,Washington,-120.4182898,46.9838217
95,Fairfield,Connecticut,-73.2637258,41.1412078
96,Cherokee,Georgia,-83.7696277,32.8581945
97,Hendricks,Indiana,-86.1483203,39.6081023
98,Johnson,Iowa,-91.57334352186675,41.66586935
99,Harrison,Kentucky,-84.5229334,37.9743715
100,Jefferson,Kentucky,-91.992852,34.19217
101,Harford,Maryland,-76.3048991,39.548545
102,Worcester,Massachusetts,-71.8018877,42.2625621
103,Carver,Minnesota,-93.7871792,44.807118
104,Passaic,New Jersey,-74.1284764,40.8567663
105,Suffolk,New York,-72.8578027,40.8832318
106,Ulster,New York,-74.2618518,41.8689317
107,Douglas,Oregon,-122.67439184469237,45.5086215
108,Marion,Oregon,-122.9341855546875,44.7486725
109,Spartanburg,South Carolina,-81.9320157,34.9498007
110,Davidson,Tennessee,-85.0224493,36.5681234
111,Shelby,Tennessee,-94.3182551,31.9565572
112,Kitsap,Washington,-122.6474421,47.594502
113,Pima,Arizona,-111.6546163,32.1112624
114,Shasta,California,-121.9979194,40.7965121
115,Arapahoe,Colorado,-104.3628567,39.6416781
116,Larimer,Colorado,-105.4726907,40.6810174
117,DeKalb,Georgia,-84.2186508,33.7575613
118,Fayette,Georgia,-84.4953763,33.3899269
119,Floyd,Georgia,-84.5854887,33.8470493
120,Noble,Indiana,-84.8260749,40.4694904
121,Pottawattamie,Iowa,-95.5331269,41.3115686
122,Jefferson,Louisiana,-90.1531298,29.9660371
123,Prince George's,Maryland,-76.94610290199051,38.99203005
124,Hudson,New Jersey,-74.922151,40.861428
125,Monmouth,New Jersey,-74.1671114,40.2932319
126,Union,New Jersey,-74.2632024,40.6976019
127,Cuyahoga,Ohio,-81.684896,41.48741
128,Monroe,Pennsylvania,-76.47595588136244,41.713433949999995
129,Collin,Texas,-96.6060984,33.1609629
130,Virginia Beach city,Virginia,-75.8876014,36.5943204
131,Pierce,Wisconsin,-92.3786114,44.7186568
132,San Joaquin,California,-121.2773719,37.9372901
133,Ventura,California,-119.0779359,34.4458248
134,Gunnison,Colorado,-107.0603126,38.6476702
135,Alachua,Florida,-82.3640109,29.675568
136,Collier,Florida,-81.3794941,26.087964
137,Nassau,Florida,-81.7707334,30.6624329
138,Pasco,Florida,-82.4522702,28.2996183
139,Pinellas,Florida,-82.7329309,27.8778904
140,Charlton,Georgia,-82.1185847,30.8775388
141,Kane,Illinois,-88.4248315,41.923434
142,McHenry,Illinois,-88.4605713,42.3294391
143,Adams,Indiana,-86.3555484,39.4822701
144,Boone,Indiana,-86.7957444,39.5084809
145,Orleans,Louisiana,-90.0701156,29.9499323
146,Essex,Massachusetts,-70.7828255,42.6320389
147,Oakland,Michigan,-83.3804439,42.6618842
148,Wayne,Michigan,-83.2844172,42.2682408
149,Anoka,Minnesota,-93.2827625,45.2710195
150,Burlington,New Jersey,-74.8648859,40.0712218
151,Multnomah,Oregon,-122.7127865,45.4661508
152,Philadelphia,Pennsylvania,-75.1635262,39.9527237
153,Beadle,South Dakota,-98.2751583,44.4157764
154,Charles Mix,South Dakota,-98.6162758,43.2257871
155,Davison,South Dakota,-98.1383168,43.6660467
156,Minnehaha,South Dakota,-96.7837626,43.6680284
157,Sullivan,Tennessee,-82.286903,36.4966673
158,Dallas,Texas,-96.7968559,32.7762719
159,Montgomery,Texas,-95.5065944,30.301949
160,Tarrant,Texas,-97.335696,32.7513658
161,Weber,Utah,-111.8860648,41.2728039
162,Loudoun,Virginia,-77.6705008,39.0984586
163,Skagit,Washington,-121.89758941383553,47.96952185
164,Whatcom,Washington,-121.3639434,48.876009
165,Jefferson,Arkansas,-91.9248307,34.2711667
166,Stanislaus,California,-121.0501425,37.5500871
167,Pitkin,Colorado,-106.8695332,39.2037774
168,New Castle,Delaware,-75.5663132,39.6620572
169,Miami-Dade,Florida,-80.4989467,25.6364246
170,St. Johns,Florida,-81.4145468,29.9032284
171,Bartow,Georgia,-82.4737399,32.8787666
172,Lee,Georgia,-82.034065,30.523851
173,Lowndes,Georgia,-83.2718189,30.8849234
174,Lake,Illinois,-87.9939552,42.3327033
175,Howard,Indiana,-87.3755703,39.9161499
176,Johnson,Indiana,-87.745861,38.277823
177,St. Joseph,Indiana,-87.6469646,38.066154
178,Caddo,Louisiana,-93.9737925,32.7565317
179,Baltimore,Maryland,-76.610759,39.2908816
180,Olmsted,Minnesota,-92.3765614,43.999812
181,Forrest,Mississippi,-89.2398601,31.1540772
182,Middlesex,New Jersey,-74.494037,40.5734911
183,Bernalillo,New Mexico,-106.6870693,35.0349239
184,Santa Fe,New Mexico,-105.9384569,35.6876096
185,Socorro,New Mexico,-106.8930799,34.0572858
186,Monroe,New York,-77.6810141,43.150094
187,Ward,North Dakota,-101.6242607,48.2488309
188,Stark,Ohio,-81.4399734,40.7214654
189,Deschutes,Oregon,-121.2586995,44.1569232
190,Linn,Oregon,-122.5485977,44.4968904
191,Polk,Oregon,-123.4599594,44.879673
192,Umatilla,Oregon,-119.3425179,45.9173549
193,Bucks,Pennsylvania,-75.1263909,40.3451668
194,Lancaster,South Carolina,-80.7709015,34.7204257
195,Bon Homme,South Dakota,-97.8721324,43.0067408
196,Gregg,Texas,-94.8532848,32.4492408
197,Chittenden,Vermont,-72.9476604,43.707734
198,Arlington,Virginia,-77.0841585,38.8903961
199,Island,Washington,-117.7552413,48.1490612
200,Thurston,Washington,-122.8855155,46.9319983
201,Fond du Lac,Wisconsin,-88.4458033,43.7748763
202,Waukesha,Wisconsin,-88.2314813,43.0116784
203,Sheridan,Wyoming,-106.956179,44.797194
204,Anchorage,Alaska,-149.894852,61.2163129
205,Pulaski,Arkansas,-92.3003472,34.7550166
206,Tulare,California,-118.852583,36.2516475
207,Adams,Colorado,-104.2701374,39.8714085
208,Litchfield,Connecticut,-73.1887243,41.747319
209,Clay,Florida,-81.8470596,29.9766524
210,Duval,Florida,-81.6632109,30.3540073
211,Palm Beach,Florida,-80.4494174,26.6279798
212,Sarasota,Florida,-82.5306527,27.3364347
213,Seminole,Florida,-81.2353683,28.7225829
214,Carroll,Iowa,-94.860335,42.0193628
215,Wyandotte,Kansas,-94.767624,39.1090458
216,Montgomery,Kentucky,-87.740569,36.8781038
217,Androscoggin,Maine,-70.196395,44.1402839
218,Ingham,Michigan,-84.3800841,42.5860505
219,Kent,Michigan,-85.5502718,43.0024013
220,Montcalm,Michigan,-85.112198,43.3055418
221,St. Clair,Michigan,-82.6283554,42.9426715
222,Washtenaw,Michigan,-83.8440853,42.2582044
223,Dakota,Minnesota,-93.044911,44.666655
224,Hennepin,Minnesota,-93.4865052,45.0257232
225,Stearns,Minnesota,-94.6139422,45.535326
226,Greene,Missouri,-93.3465486,37.2671929
227,Cass,Nebraska,-96.1922102,40.9017313
228,Carson City,Nevada,-119.7666496,39.1649125
229,Essex,New Jersey,-74.4942883,39.3405867
230,Morris,New Jersey,-75.0443388,39.9873346
231,Unknown,New Jersey,-74.7870015,40.9195531
232,Albany,New York,-73.754968,42.6511674
233,Delaware,New York,-79.0640931,42.6243652
234,Dutchess,New York,-73.7516205,41.7194303
235,Herkimer,New York,-74.9859889,43.0256259
236,Orange,New York,-74.2507287,41.3873306
237,Cabarrus,North Carolina,-80.5417335,35.2370876
238,Forsyth,North Carolina,-80.31073914999634,36.062060919136385
239,Johnston,North Carolina,-78.3768021,35.5285816
240,Mecklenburg,North Carolina,-80.82523928145449,35.20295565
241,Onslow,North Carolina,-78.193895,34.3166838
242,Trumbull,Ohio,-80.9539818,41.6781106
243,Clackamas,Oregon,-122.54567271691141,45.41686635
244,Northampton,Pennsylvania,-75.0020315130097,40.20943295
245,Pike,Pennsylvania,-75.86918423962265,41.2446452
246,Knox,Tennessee,-83.93088187962596,35.9516352
247,Alexandria city,Virginia,-77.0470229,38.8051095
248,Hanover,Virginia,-77.3702584,37.766531
249,James City,Virginia,-78.839642,41.617761
250,Prince Edward,Virginia,-78.4628573,37.2293293
251,Prince William,Virginia,-79.498617,39.6016319
252,Columbia,Washington,-77.0365427,38.8950368
253,Grays Harbor,Washington,-124.0704828,46.9310695
254,Yakima,Washington,-120.5108421,46.601557
255,Elmore,Alabama,-86.125195,32.5801231
256,Jefferson,Alabama,-86.9164513,33.5228184
257,Limestone,Alabama,-86.9901321,34.8342463
258,Montgomery,Alabama,-86.3006485,32.3669656
259,Tuscaloosa,Alabama,-87.5675258,33.2095614
260,San Benito,California,-121.1177379,36.6248089
261,Clear Creek,Colorado,-105.6435349,39.6754591
262,Pueblo,Colorado,-104.609141,38.2544472
263,Routt,Colorado,-106.9724072,40.4514373
264,Summit,Colorado,-106.0636654,39.6070951
265,Weld,Colorado,-104.4835287,40.5632344
266,Orange,Florida,-81.3790304,28.5421109
267,Osceola,Florida,-81.1437541,28.0443842
268,Gordon,Georgia,-83.3323848,32.8820866
269,Henry,Georgia,-84.1367771,33.4519942
270,Ada,Idaho,-116.2367421,43.4136539
271,Harrison,Iowa,-95.7976315,41.6659155
272,Butler,Kansas,-96.8456342,37.77924
273,St. Charles,Louisiana,-90.7209236,29.7532654
274,St. Tammany,Louisiana,-89.8950698,30.3940826
275,Terrebonne,Louisiana,-90.8705871,29.4616211
276,Cumberland,Maine,-70.25318874322726,43.7866027
277,Anne Arundel,Maryland,-76.573454,38.9722583
278,Charles,Maryland,-75.589176,38.371881
279,Bay,Michigan,-83.9402747,43.6957567
280,Charlevoix,Michigan,-84.9676387,45.202075
281,Leelanau,Michigan,-85.8119919,44.8878795
282,Macomb,Michigan,-82.902901,42.6741189
283,Wright,Minnesota,-93.9639196,45.1489061
284,Copiah,Mississippi,-90.4798717,31.8563532
285,Leflore,Mississippi,-90.054808,33.6937282
286,Pearl River,Mississippi,-89.2278492,32.7834624
287,Henry,Missouri,-93.8066565,38.3791027
288,Gallatin,Montana,-111.1967693,45.4868491
289,Lewis and Clark,Montana,-112.4768049,47.2117026
290,Silver Bow,Montana,-112.6788845,45.9009106
291,Yellowstone,Montana,-108.276076,45.9645464
292,Ocean,New Jersey,-74.3319287,39.977818
293,Schenectady,New York,-73.9395687,42.8142432
294,Wayne,North Carolina,-78.0149444,35.3546293
295,Oklahoma,Oklahoma,-78.73717970504487,41.109143
296,Chester,Pennsylvania,-75.3557458,39.849557
297,Cumberland,Pennsylvania,-77.404042,40.166947
298,Washington,Pennsylvania,-80.2461714,40.17396
299,Unknown,Puerto Rico,-65.97273375724832,18.3934821
300,McCook,South Dakota,-97.37153,43.6719795
301,Hamilton,Tennessee,-82.2615242,36.4987144
302,Jefferson,Tennessee,-85.7110932,35.8945097
303,Rutherford,Tennessee,-88.9858988,36.1275674
304,Bell,Texas,-97.4314413,31.0081659
305,El Paso,Texas,-106.464634,31.7754152
306,Galveston,Texas,-94.7945882,29.299328
307,Smith,Texas,-95.2563971,32.3402898
308,Travis,Texas,-97.7561392,30.2878569
309,Harrisonburg city,Virginia,-78.8688833,38.4493315
310,Grant,Washington,-92.9104908,45.084411
311,Milwaukee,Wisconsin,-87.922497,43.0349931
312,Racine,Wisconsin,-87.7825242,42.7260523
313,Sheboygan,Wisconsin,-87.71453,43.7508284
314,Fremont,Wyoming,-108.5772551,43.0293336
315,Baldwin,Alabama,-87.7324392,30.5677527
316,Graham,Arizona,-109.8685752,32.8397096
317,San Luis Obispo,California,-120.3757163,35.3540209
318,Boulder,Colorado,-105.270545,40.0149856
319,Mesa,Colorado,-108.565996,39.0589084
320,Hartford,Connecticut,-72.69061276146614,41.7655582
321,New Haven,Connecticut,-72.93102342707913,41.298434349999994
322,Coweta,Georgia,-84.7545734,33.3500656
323,Kauai,Hawaii,-159.55876775017003,22.050466550000003
324,Blaine,Idaho,-113.8808311,43.3336455
325,Teton,Idaho,-111.2081469,43.7647107
326,Cumberland,Illinois,-88.2423795,39.2744299
327,DuPage,Illinois,-88.0906873,41.8603735
328,Sangamon,Illinois,-89.6454905,39.7623668
329,St. Clair,Illinois,-89.9324347,38.4616972
330,Woodford,Illinois,-89.2074215,40.8145359
331,LaPorte,Indiana,-86.7490124,41.5718945
332,Wells,Indiana,-86.111104,40.7322633
333,Dallas,Iowa,-94.0394437,41.6744179
334,Franklin,Kansas,-95.3184483,38.5720008
335,Bourbon,Kentucky,-84.6224415,37.0520216
336,Nelson,Kentucky,-87.0508288,37.3297661
337,Bossier,Louisiana,-93.6952689,32.5369356
338,Lafourche,Louisiana,-90.7659249,29.7671535
339,St. John the Baptist,Louisiana,-90.5276838,30.1141748
340,Carroll,Maryland,-75.8060012,39.6357736
341,Barnstable,Massachusetts,-70.2994666,41.7001132
342,Bristol,Massachusetts,-71.0856545,41.7425538
343,Monroe,Michigan,-83.5135665,41.9153358
344,Renville,Minnesota,-94.9084771,44.7242874
345,Missoula,Montana,-113.995267,46.8701049
346,Mercer,New Jersey,-74.7033717,40.2807177
347,Sandoval,New Mexico,-106.8472167,35.5910806
348,Broome,New York,-75.8404114,42.1455623
349,Tioga,New York,-76.3309339,42.1333395
350,Tompkins,New York,-76.47259209120807,42.443114
351,Brunswick,North Carolina,-78.1914215,34.0718195
352,Craven,North Carolina,-80.3317223,35.6284724
353,Harnett,North Carolina,-78.7922429,35.3454392
354,Belmont,Ohio,-81.0389883,40.0292374
355,Butler,Ohio,-82.4258375,40.5886946
356,Franklin,Ohio,-83.0076657,40.0283162
357,Lorain,Ohio,-82.1781904,41.4673238
358,Summit,Ohio,-84.6219297,39.1266104
359,Tuscarawas,Ohio,-81.4070577,40.3947887
360,Jackson,Oklahoma,-96.1258376,34.3724725
361,Allegheny,Pennsylvania,-75.1134652,39.9964906
362,Beaufort,South Carolina,-80.6698286,32.4315813
363,Lexington,South Carolina,-81.2374167,33.9804494
364,Campbell,Tennessee,-85.5360883,36.0820069
365,Brazoria,Texas,-95.4993375,29.18161
366,Hays,Texas,-98.0393127,30.0447901
367,Summit,Utah,-111.1233396,40.8320852
368,Washington,Vermont,-72.432601,44.105619
369,Windsor,Vermont,-72.3866266,43.4798875
370,Unknown,Virgin Islands,-64.69160262758814,18.273576849999998
371,Chesterfield,Virginia,-79.9839263,37.2148597
372,Spotsylvania,Virginia,-77.589154,38.200965
373,Klickitat,Washington,-121.1542694,45.8151021
374,Winnebago,Wisconsin,-88.5251126,44.0758178
375,Lee,Alabama,-85.3077038,32.5814796
376,Shelby,Alabama,-86.6639746,33.2503347
377,Garland,Arkansas,-93.1838539,34.5488944
378,Saline,Arkansas,-92.6542869,34.6021249
379,San Bernardino,California,-116.0833144,34.8253019
380,Santa Barbara,California,-119.7026673,34.4221319
381,Garfield,Colorado,-107.8776144,39.5462048
382,Baker,Florida,-82.2847163,30.3143459
383,Citrus,Florida,-82.5141209,28.8512851
384,Clarke,Georgia,-83.376398,33.9597677
385,Clayton,Georgia,-83.4009933,34.8781479
386,Dougherty,Georgia,-84.0649113,34.3823179
387,Newton,Georgia,-84.3357424,31.3129575
388,Unknown,Guam,144.80206025352555,13.486490199999999
389,Maui,Hawaii,-156.31068331602177,20.802956799999997
390,Clinton,Illinois,-89.420064,38.5896187
391,Whiteside,Illinois,-89.9214744,41.7612332
392,Winnebago,Illinois,-89.1496574,42.3255276
393,Hamilton,Indiana,-84.92345517507763,41.542567500000004
394,Allamakee,Iowa,-91.3961856,43.2961731
395,Polk,Iowa,-93.5921448,41.6765808
396,Clark,Kentucky,-85.745773,38.413929
397,St. Bernard,Louisiana,-89.858676,29.8671501
398,Lincoln,Maine,-68.504716,45.3622432
399,Baltimore city,Maryland,-76.63527815,39.265953999999994
400,Howard,Maryland,-76.6156494489726,39.318420950000004
401,Hampden,Massachusetts,-72.4186602,42.0640239
402,Plymouth,Massachusetts,-70.6673851,41.9583799
403,Ottawa,Michigan,-85.9827867,42.9547143
404,Waseca,Minnesota,-93.5885717,44.0172242
405,Washington,Minnesota,-92.874565,45.0078657
406,Hinds,Mississippi,-90.4793259,32.2506754
407,Hillsborough,New Hampshire,-71.94574348218381,43.1470788
408,Erie,New York,-79.322918,42.352536
409,Greene,New York,-75.7699147,42.3292408
410,Montgomery,New York,-74.236816,41.5275938
411,Putnam,New York,-73.397255,43.746793
412,Watauga,North Carolina,-81.6863808,36.2228105
413,Wilson,North Carolina,-77.9155395,35.7212689
414,Lucas,Ohio,-82.41847,40.7037641
415,Medina,Ohio,-81.8637474,41.1383878
416,Cleveland,Oklahoma,-96.4641953,36.3099921
417,Kay,Oklahoma,-97.1571626,36.8384462
418,Payne,Oklahoma,-97.5300307,34.9061837
419,Yamhill,Oregon,-123.1873291,45.3415037
420,Lehigh,Pennsylvania,-75.55180833460469,41.7154814
421,Luzerne,Pennsylvania,-75.9008924,41.2857599
422,Anderson,South Carolina,-82.6506264,34.5068601
423,Greenville,South Carolina,-82.3984882,34.851354
424,Horry,South Carolina,-79.1341782,33.9368081
425,Denton,Texas,-97.1413417,33.1838787
426,Utah,Utah,-111.6259473,40.0841662
427,Lewis,Washington,-81.6514054,39.2813406
428,Lincoln,Washington,-94.4235482,35.949526
429,Fairbanks North Star Borough,Alaska,-146.7751619,64.8649039
430,Cleburne,Arkansas,-92.0312818,35.5298937
431,Cleveland,Arkansas,-92.1724506,33.8847138
432,Desha,Arkansas,-91.3110517,33.7740219
433,Lincoln,Arkansas,-91.7713274,33.9359663
434,Nevada,California,-120.8089843,39.3540335
435,Escambia,Florida,-87.3451089,30.6625885
436,Lake,Florida,-81.78994,28.7006859
437,Forsyth,Georgia,-83.938242,33.0342974
438,Hall,Georgia,-83.1137366,32.3293809
439,Paulding,Georgia,-84.8569161,33.8908526
440,Troup,Georgia,-85.0254022,33.0237625
441,Peoria,Illinois,-89.5891008,40.6938609
442,Will,Illinois,-87.9994754,41.4194058
443,Bartholomew,Indiana,-85.8204601,39.1914156
444,Floyd,Indiana,-85.8996295,38.3176799
445,Ascension,Louisiana,-90.9186104,30.2116442
446,Unknown,Maine,-70.11090556475513,43.8629671
447,Frederick,Maryland,-77.4109269,39.4142186
448,Talbot,Maryland,-76.1919824,38.7542065
449,Unknown,Massachusetts,-71.3835201,42.297972
450,Benton,Minnesota,-94.0481042,45.7162129
451,Blue Earth,Minnesota,-94.0560643,44.0109722
452,Hancock,Mississippi,-89.6681944,30.5469066
453,Monroe,Mississippi,-90.8267679,31.4715604
454,Cass,Missouri,-94.3721539,38.6585427
455,Carroll,New Hampshire,-71.540909,44.29879
456,Hunterdon,New Jersey,-74.9261552,40.5770634
457,Somerset,New Jersey,-74.48547748517902,40.5012385
458,Allegany,New York,-78.4943858,42.0900239
459,Onondaga,New York,-77.4592856,43.2462592
460,Ontario,New York,-77.31387453711392,43.2416104
461,Durham,North Carolina,-78.9018053,35.996653
462,Geauga,Ohio,-81.1850459,41.4768249
463,Canadian,Oklahoma,-95.6552659,35.1773202
464,Benton,Oregon,-121.383188,42.474695
465,Fairfield,South Carolina,-80.3349118,32.4903136
466,Sevier,Tennessee,-83.5291901,35.8047065
467,Bowie,Texas,-94.4479626,33.4198886
468,Matagorda,Texas,-96.0035095,28.8879823
469,Tooele,Utah,-113.1966394,40.4062872
470,Wasatch,Utah,-111.1186992,40.3348338
471,Orange,Vermont,-72.4026007,44.1483959
472,Stafford,Virginia,-77.4084067,38.4222681
473,York,Virginia,-82.1254221,38.905913
474,Outagamie,Wisconsin,-88.4602005,44.41603
475,Wood,Wisconsin,-90.3948702,44.030757
476,Madison,Alabama,-86.5675095,34.7736807
477,St. Clair,Alabama,-86.3364,33.7086407
478,Ketchikan Gateway Borough,Alaska,-131.011963,55.489748
479,Navajo,Arizona,-110.3549451,35.1819775
480,Kern,California,-118.7538222,35.3145701
481,Monterey,California,-121.3877428,36.2231079
482,Sussex,Delaware,-75.30105997051399,39.247595399999994
483,Brevard,Florida,-80.7997185,28.2100203
484,Polk,Florida,-81.7268789,27.9448537
485,Richmond,Georgia,-82.09207958530698,33.385076
486,Whitfield,Georgia,-84.9479916,33.0770682
487,Hawaii,Hawaii,-155.44869830348483,19.58955475
488,Madison,Idaho,-111.6304151,43.7740801
489,Franklin,Indiana,-86.0549863,39.4806056
490,Lake,Indiana,-86.1746933,40.3270127
491,Adair,Iowa,-94.4953303,41.3127814
492,Black Hawk,Iowa,-92.3030235,42.4607526
493,Douglas,Kansas,-95.2874559,38.8838392
494,Ford,Kansas,-99.8943146,37.7072469
495,Lyon,Kentucky,-88.0658149,36.9981232
496,East Baton Rouge,Louisiana,-91.18597450265686,30.405761849999998
497,Washington,Louisiana,-92.057063,30.6163073
498,Kennebec,Maine,-67.46388,44.6684111
499,Oxford,Maine,-70.493774,44.131957
500,York,Maine,-70.6493185,43.1520973
501,Jackson,Michigan,-84.425589,42.2416466
502,Otsego,Michigan,-84.6136788,45.0244123
503,Martin,Minnesota,-94.5498419,43.6564337
504,Nicollet,Minnesota,-94.2362169,44.3380412
505,Harrison,Mississippi,-89.1313136,30.4553392
506,Jackson,Mississippi,-90.1847691,32.2990384
507,Boone,Missouri,-92.3307534,39.0153926
508,Cole,Missouri,-92.2956433,38.5189519
509,Jackson,Missouri,-94.35827545075793,39.03540865
510,Knox,Nebraska,-97.8901445,42.6206698
511,Sarpy,Nebraska,-96.093081,41.1193462
512,Gloucester,New Jersey,-75.1535378,39.7267303
513,Warren,New Jersey,-74.9720493,40.8602222
514,Taos,New Mexico,-105.5732847,36.4072377
515,Clinton,New York,-75.3785034,43.0484029
516,Rensselaer,New York,-73.742898,42.6425795
517,Sullivan,New York,-75.8468569,43.0545116
518,Wyoming,New York,-78.2415228,42.7039813
519,Iredell,North Carolina,-78.5911234,33.9332275
520,Sampson,North Carolina,-79.0828061,35.7951952
521,Burleigh,North Dakota,-100.5127667,46.9498874
522,Cass,North Dakota,-97.220631,46.9241972
523,Coshocton,Ohio,-81.8595757,40.2720151
524,Darke,Ohio,-84.631372,40.168765
525,Lake,Ohio,-82.6881395,40.2253569
526,Mahoning,Ohio,-81.0487057,41.2589449
527,Pawnee,Oklahoma,-96.8031766,36.3384025
528,Lane,Oregon,-120.737257,43.9792797
529,Beaver,Pennsylvania,-80.3047887,40.6953896
530,Calhoun,South Carolina,-82.831532,34.6926053
531,Richland,South Carolina,-80.9914791,34.0557098
532,York,South Carolina,-81.2421403,34.9940654
533,Brazos,Texas,-96.38058014696412,30.65231335
534,Ellis,Texas,-96.7920233,32.3347829
535,Lubbock,Texas,-101.879336,33.5635206
536,Charlottesville city,Virginia,-78.4766781,38.029306
537,Goochland,Virginia,-77.884925,37.6824439
538,Henrico,Virginia,-77.335257,37.4957023
539,Williamsburg city,Virginia,-76.6884676,37.2815351
540,Franklin,Washington,-91.0120878,38.5581072
541,Mason,Washington,-122.4110373,37.794566
542,Jefferson,West Virginia,-81.7804057,38.3753721
543,Kenosha,Wisconsin,-87.8212263,42.5846773
544,Laramie,Wyoming,-105.591101,41.311367
545,Park,Wyoming,-109.5678484,44.6076072
546,Calhoun,Alabama,-85.8315666,33.7514505
547,Talladega,Alabama,-86.1597137,33.3967079
548,Kenai Peninsula Borough,Alaska,-151.788033,60.0968272
549,Coconino,Arizona,-111.6948197,35.9363252
550,Bradley,Arkansas,-92.16876,33.4494147
551,Faulkner,Arkansas,-92.3219053,35.1470851
552,Washington,Arkansas,-94.2280656,35.9672625
